Brand Number,Brand Name,Stock Market
6531,リファインＶ,マザーズ
6532,ベイカレント,東証１部
6533,オーケストラ,東証１部
6535,アイモバイル,東証１部
6537,ＷＡＳＨハウ,マザーズ
6538,キャリアイン,東証１部
6539,ＭＳＪＰ,東証１部
6540,船場,東証１部
6541,グレイス,東証１部
6542,ＦＣＨＤ,ＪＡＳＤＡＱ
6543,日宣,ＪＡＳＤＡＱ
6544,ＪＥＳＨＤ,東証１部
6545,ＩＩＦ,マザーズ
6546,フルテック,東証１部
6547,グリーンズ,東証１部
6548,旅工房,マザーズ
6549,ＤＭソリュ,ＪＡＳＤＡＱ
6550,Ｆｒｉｎｇｅ,マザーズ
6551,ツナグＧＨＤ,東証１部
6552,ＧａｍｅＷ,東証１部
6553,ソウルドＯ,東証１部
6554,ＳＵＳ,マザーズ
6555,ＭＳコンサル,東証１部
6556,ウェルビー,マザーズ
6557,ｇｂＨＤ,マザーズ
6558,クックビズ,マザーズ
6560,ＬＴＳ,東証１部
6561,ＨＡＮＡＴＪ,マザーズ
6562,ジーニー,マザーズ
6563,みらいワクス,マザーズ
6564,ミダック,東証１部
6565,ＡＢホテル,ＪＡＳＤＡＱ
6566,要興業,東証２部
6567,ＳＥＲＩＯＨ,マザーズ
6568,神戸天然化学,マザーズ
6569,日総工産,東証１部
6570,共和コーポ,東証２部
6571,ＱＢネットＨ,東証１部
6572,ＲＰＡＨ,東証１部
6573,アジャイルＭ,マザーズ
6574,コンヴァノ,マザーズ
6575,ＨＵＭＡＮＡ,マザーズ
6578,エヌリンクス,東証２部
6579,ログリー,マザーズ
6580,ライトアップ,マザーズ
6584,三桜工,東証１部
6586,マキタ,東証１部
6588,東芝テック,東証１部
6590,芝浦,東証１部
6592,マブチ,東証１部
6594,日電産,東証１部
6597,ＨＰＣシス,マザーズ
6599,エブレン,ＪＡＳＤＡＱ
6612,バルミューダ,マザーズ
6615,ＵＭＣエレ,東証１部
6616,トレックスＳ,東証１部
6617,東光高岳,東証１部
6618,大泉製,マザーズ
6619,Ｗスコープ,東証１部
6620,宮越ＨＤ,東証１部
6622,ダイヘン,東証１部
6623,愛知電,名証
6625,ＪＡＬＣＯＨ,ＪＡＳＤＡＱ
6626,ＳＥＭＩＴＥ,ＪＡＳＤＡＱ
6627,テラプロ,マザーズ
6628,オンキヨＨＥ,ＪＡＳＤＡＱ
6629,Ｔホライゾン,ＪＡＳＤＡＱ
6630,ヤーマン,東証１部
6632,ＪＶＣＫＷ,東証１部
6633,Ｃ＆ＧＳＹＳ,東証２部
6634,ネクスＧ,ＪＡＳＤＡＱ
6635,大日光,ＪＡＳＤＡＱ
6637,寺崎電気,ＪＡＳＤＡＱ
6638,ミマキエンジ,東証１部
6639,コンテック,東証２部
6640,ＩＰＥＸ,東証１部
6641,日新電,東証１部
6643,戸上電,東証２部
6644,大崎電,東証１部
6645,オムロン,東証１部
6647,森尾電,東証２部
6648,かわでん,ＪＡＳＤＡＱ
6651,日東工,東証１部
6652,ＩＤＥＣ,東証１部
6653,正興電機,東証１部
6654,不二電機,東証１部
6655,東洋電機,名証
6656,インスペック,東証２部
6658,シライ電子,ＪＡＳＤＡＱ
6659,Ｍリンクス,ＪＡＳＤＡＱ
6662,ユビテック,ＪＡＳＤＡＱ
6664,オプトエレク,ＪＡＳＤＡＱ
6666,リバエレテク,ＪＡＳＤＡＱ
6668,プラズマ,東証２部
6670,ＭＣＪ,東証２部
6674,ＧＳユアサ,東証１部
6675,サクサ,東証１部
6676,メルコ,東証１部
6677,ＳＫエレク,ＪＡＳＤＡＱ
6678,テクノメディ,東証１部
6694,ズーム,ＪＡＳＤＡＱ
6696,ピースリー,マザーズ
6698,ＶｉＳＣＯＴ,東証２部
6699,ダイヤＨＤ,東証１部
6701,ＮＥＣ,東証１部
6702,富士通,東証１部
6703,ＯＫＩ,東証１部
6704,岩崎通,東証１部
6706,電気興,東証１部
6707,サンケン,東証１部
6709,明星電,東証２部
6715,ナカヨ,東証１部
6718,アイホン,東証１部
6721,ウインテスト,東証２部
6722,Ａ＆Ｔ,ＪＡＳＤＡＱ
6723,ルネサス,東証１部
6724,エプソン,東証１部
6727,ワコム,東証１部
6728,アルバック,東証１部
6730,アクセル,東証１部
6731,ピクセラ,東証２部
6734,ニューテック,ＪＡＳＤＡＱ
6736,サン電子,ＪＡＳＤＡＱ
6737,ＥＩＺＯ,東証１部
6740,ＪＤＩ,東証１部
6741,日信号,東証１部
6742,京三製,東証１部
6743,大同信,東証２部
6744,能美防災,東証１部
6745,ホーチキ,東証１部
6748,星和電,東証１部
6750,エレコム,東証１部
6752,パナソニック,東証１部
6753,シャープ,東証１部
6754,アンリツ,東証１部
6755,富士通ゼ,東証１部
6757,ＯＳＧコーポ,ＪＡＳＤＡＱ
6758,ソニー,東証１部
6762,ＴＤＫ,東証１部
6763,帝通工,東証１部
6769,ザイン,ＪＡＳＤＡＱ
6770,アルプスＡ,東証１部
6771,池上通,東証１部
6772,コスモス,東証２部
6775,ＴＢグループ,東証２部
6776,天昇電,東証２部
6777,ｓａｎｔｅｃ,ＪＡＳＤＡＱ
6778,アルチザ,東証２部
6779,日電波,東証１部
6785,鈴木,東証１部
6786,ＲＶＨ,東証２部
6787,メイコー,ＪＡＳＤＡＱ
6788,日本トリム,東証１部
6789,ローランドＤ,東証１部
6794,フォスタ,東証１部
6797,名古屋電,名証
6798,ＳＭＫ,東証１部
6800,ヨコオ,東証１部
6803,ティアック,東証１部
6804,ホシデン,東証１部
6806,ヒロセ電,東証１部
6807,航空電子,東証１部
6809,ＴＯＡ,東証１部
6810,マクセルＨＤ,東証１部
6814,古野電,東証１部
6815,ユニデンＨＤ,東証１部
6817,スミダ,東証１部
6819,伊豆シャボテ,ＪＡＳＤＡＱ
6820,アイコム,東証１部
6822,大井電気,ＪＡＳＤＡＱ
6823,リオン,東証１部
6824,新コスモ,ＪＡＳＤＡＱ
6826,本多通信,東証１部
6832,アオイ電子,東証２部
6834,精工技研,ＪＡＳＤＡＱ
6835,アライドＨＤ,東証２部
6836,プラット,東証２部
6837,京写,ＪＡＳＤＡＱ
6838,多摩川ＨＤ,ＪＡＳＤＡＱ
6839,船井電機,東証１部
6840,ＡＫＩＢＡ,ＪＡＳＤＡＱ
6841,横河電,東証１部
6844,新電元,東証１部
6845,アズビル,東証１部
6846,中央製,名証
6848,東亜ＤＫＫ,東証１部
6849,日本光電,東証１部
6850,チノー,東証１部
6852,テクノセブン,ＪＡＳＤＡＱ
6855,電子材料,東証１部
6856,堀場製,東証１部
6857,アドバンテス,東証１部
6858,小野測器,東証１部
6859,エスペック,東証１部
6861,キーエンス,東証１部
6862,ミナトＨＤ,ＪＡＳＤＡＱ
6863,ニレコ,ＪＡＳＤＡＱ
6864,エヌエフＨＤ,ＪＡＳＤＡＱ
6866,ＨＩＯＫＩ,東証１部
6867,リーダ電子,ＪＡＳＤＡＱ
6869,シスメックス,東証１部
6870,フェンオール,東証２部
6871,マイクロニ,東証１部
6874,協立電機,ＪＡＳＤＡＱ
6875,メガチップス,東証１部
6877,ＯＢＡＲＡＧ,東証１部
6879,ＩＭＡＧＩＣ,東証１部
6881,キョウデン,東証２部
6882,三社電機,東証２部
6888,アクモス,ＪＡＳＤＡＱ
6890,フェローテク,ＪＡＳＤＡＱ
6894,パルステック,東証２部
6897,ツインバド,東証２部
6898,トミタ電機,ＪＡＳＤＡＱ
6899,ＡＳＴＩ,東証２部
6901,沢藤電,東証１部
6902,デンソー,東証１部
6904,原田工業,東証１部
6905,コーセル,東証１部
6907,ジオマテック,ＪＡＳＤＡＱ
6908,イリソ電子,東証１部
6912,菊水電子,ＪＡＳＤＡＱ
6914,オプテクスＧ,東証１部
6915,千代田インテ,東証１部
6916,アイオデタ,東証１部
6918,アバール,ＪＡＳＤＡＱ
6919,ケル,ＪＡＳＤＡＱ
6920,レーザーテク,東証１部
6923,スタンレー,東証１部
6924,岩崎電,東証１部
6925,ウシオ電,東証１部
6926,ＯＫＡＹＡ,東証１部
6927,ヘリオスＨ,東証１部
6928,エノモト,東証１部
6929,日セラミク,東証１部
6930,日本アンテナ,ＪＡＳＤＡＱ
6932,遠藤照,東証１部
6937,古河電池,東証１部
6941,山一電機,東証１部
6942,ソフィアＨＤ,ＪＡＳＤＡＱ
6943,ＮＫＫ,ＪＡＳＤＡＱ
6944,アイレックス,ＪＡＳＤＡＱ
6946,日アビオ,東証２部
6947,図研,東証１部
6951,日電子,東証１部
6952,カシオ,東証１部
6954,ファナック,東証１部
6955,ＦＤＫ,東証２部
6957,芝浦電子,ＪＡＳＤＡＱ
6958,日本ＣＭＫ,東証１部
6960,フクダ電,ＪＡＳＤＡＱ
6961,エンプラス,東証１部
6962,大真空,東証１部
6963,ローム,東証１部
6964,サンコー,東証２部
6965,ホトニクス,東証１部
6966,三井ハイ,東証１部
6967,新光電工,東証１部
6969,松尾電,東証２部
6971,京セラ,東証１部
6973,協栄産,東証１部
6976,太陽誘電,東証１部
6977,抵抗器,東証２部
6981,村田製,東証１部
6982,リード,東証２部
6986,双葉電子,東証１部
6988,日東電,東証１部
6989,北陸電気工,東証１部
6993,大黒屋,東証２部
6994,指月電,東証２部
6995,東海理化,東証１部
6996,ニチコン,東証１部
6997,ケミコン,東証１部
6998,日タング,東証２部
6999,ＫＯＡ,東証１部
7003,三井Ｅ＆ＳＨ,東証１部
7004,日立造,東証１部
7011,菱重工,東証１部
7012,川重,東証１部
7013,ＩＨＩ,東証１部
7014,名村造,東証１部
7018,内海造,東証２部
7021,ニッチツ,東証２部
7022,サノヤスＨＤ,東証１部
7030,スプリックス,東証１部
7031,インバテック,マザーズ
7033,ＭＳＯＬ,東証１部
7035,ａｎｆａｃ,東証１部
7036,ＥＭネットＪ,マザーズ
7037,テノＨＤ,東証１部
7038,フロンティＭ,東証１部
7039,ブリッジ,マザーズ
7040,サンライフＨ,ＪＡＳＤＡＱ
7041,ＣＲＧＨＤ,マザーズ
7042,アクセスＧＨ,ＪＡＳＤＡＱ
7043,アルー,マザーズ
7044,ピアラ,東証１部
7045,ツクイスタフ,ＪＡＳＤＡＱ
7046,ＴＤＳＥ,マザーズ
7047,ポート,マザーズ
7048,ベルトラ,マザーズ
7049,識学,マザーズ
7050,フロンテアＩ,マザーズ
7057,ＮＣＮ,ＪＡＳＤＡＱ
7058,共栄ＳＳ,ＪＡＳＤＡＱ
7059,コプロＨＤ,東証１部
7060,ギークス,東証１部
7061,日本ホスピス,マザーズ
7062,フレアス,マザーズ
7063,エードット,マザーズ
7064,ハウテレビ,マザーズ
7065,ＵＰＲ,東証２部
7066,ピアズ,マザーズ
7067,ブランディ,マザーズ
7068,フィードＦ,マザーズ
7069,サイバーバズ,マザーズ
7070,ＳＩＨＤ,ＪＡＳＤＡＱ
7071,アンビス,ＪＡＳＤＡＱ
7072,インテＭ,マザーズ
7073,ジェイック,マザーズ
7074,２４７,マザーズ
7076,名南Ｍ＆Ａ,名証
7077,ＡＬｉＮＫ,マザーズ
7078,ＩＮＣＬＵＳ,マザーズ
7079,ＷＤＢココ,マザーズ
7080,スポーツＦ,マザーズ
7081,レンティア,ＪＡＳＤＡＱ
7082,ジモティー,マザーズ
7083,ＡＨＣＧ,マザーズ
7084,キッズスマイ,マザーズ
7085,カーブスＨＤ,東証１部
7086,きずなＨＤ,マザーズ
7087,ウイルテック,東証２部
7088,Ｆエンジニア,東証１部
7089,Ｆスタート,マザーズ
7090,リグア,マザーズ
7092,ＦＦＪ,マザーズ
7093,アディッシュ,マザーズ
7094,ＮｅｘＴｏｎ,マザーズ
7095,Ｍａｃｂｅｅ,マザーズ
7097,さくらさく,マザーズ
7102,日車輌,東証１部
7105,三菱ロジスネ,東証１部
7122,近畿車,東証１部
7148,ＦＰＧ,東証１部
7150,島根銀行,東証１部
7157,ライフネット,マザーズ
7161,じもとＨＤ,東証１部
7162,アストマクス,ＪＡＳＤＡＱ
7164,全国保証,東証１部
7167,めぶきＦＧ,東証１部
7169,ＮＦＣＨＤ,ＪＡＳＤＡＱ
7172,ＪＩＡ,東証１部
7173,東京きらぼし,東証１部
7175,今村証券,ＪＡＳＤＡＱ
7177,ＧＭＯＦＨＤ,ＪＡＳＤＡＱ
7180,九州ＦＧ,東証１部
7181,かんぽ生命,東証１部
7182,ゆうちょ銀行,東証１部
7183,あんしん保証,マザーズ
7184,富山第一銀行,東証１部
7185,ヒロセ通商,ＪＡＳＤＡＱ
7186,コンコルディ,東証１部
7187,Ｊリース,東証１部
7189,西日本ＦＨ,東証１部
7190,マーキュリア,東証１部
7191,イントラスト,東証１部
7192,モーゲージＳ,東証１部
7196,Ｃａｓａ,東証１部
7198,アルヒ,東証１部
7199,プレミアＧ,東証１部
7201,日産自,東証１部
7202,いすゞ,東証１部
7203,トヨタ,東証１部
7205,日野自,東証１部
7208,カネミツ,東証２部
7211,三菱自,東証１部
7212,エフテック,東証１部
7213,レシップＨＤ,東証１部
7214,ＧＭＢ,東証１部
7215,ファルテック,東証１部
7217,テイン,ＪＡＳＤＡＱ
7218,田中精密,ＪＡＳＤＡＱ
7219,ＨＫＳ,ＪＡＳＤＡＱ
7220,武蔵精密,東証１部
7224,新明和,東証１部
7226,極東開,東証１部
7227,アスカ,名証
7228,デイトナ,ＪＡＳＤＡＱ
7229,ユタカ技研,ＪＡＳＤＡＱ
7231,トピー工,東証１部
7235,東ラヂエタ,東証２部
7236,ティラド,東証１部
7238,曙ブレキ,東証１部
7239,タチエス,東証１部
7240,ＮＯＫ,東証１部
7241,フタバ,東証１部
7242,ＫＹＢ,東証１部
7244,市光工,東証１部
7245,大同メタ,東証１部
7246,プレス工,東証１部
7247,ミクニ,東証１部
7249,尾張精,名証
7250,太平洋工,東証１部
7254,ユニバンス,東証２部
7255,桜井製,ＪＡＳＤＡＱ
7256,河西工,東証１部
7259,アイシン精,東証１部
7261,マツダ,東証１部
7264,ＭＵＲＯ,ＪＡＳＤＡＱ
7265,エイケン工業,ＪＡＳＤＡＱ
7266,今仙電機,東証１部
7267,ホンダ,東証１部
7268,タツミ,ＪＡＳＤＡＱ
7269,スズキ,東証１部
7270,ＳＵＢＡＲＵ,東証１部
7271,安永,東証１部
7272,ヤマハ発,東証１部
7273,イクヨ,東証２部
7276,小糸製,東証１部
7277,ＴＢＫ,東証１部
7278,エクセディ,東証１部
7279,ハイレックス,東証２部
7280,ミツバ,東証１部
7282,豊田合,東証１部
7283,愛三工,東証１部
7284,盟和産,東証１部
7287,日本精機,東証２部
7291,日本プラスト,東証１部
7292,村上開明,東証２部
7294,ヨロズ,東証１部
7296,ＦＣＣ,東証１部
7297,カーメイト,ＪＡＳＤＡＱ
7298,八千代工,ＪＡＳＤＡＱ
7305,新家工,東証１部
7309,シマノ,東証１部
7313,ＴＳテック,東証１部
7314,小田原機,ＪＡＳＤＡＱ
7315,ＩＪＴＴ,東証２部
7317,松屋Ｒ＆Ｄ,マザーズ
7320,日本リビング,マザーズ
7321,関西みらいＦ,東証１部
7322,３３ＦＧ,東証１部
7325,アイリック,マザーズ
7326,ＳＢＩインシ,マザーズ
7327,第四北越ＦＧ,東証１部
7337,ひろぎんＨＤ,東証１部
7338,インヴァスト,ＪＡＳＤＡＱ
7339,アイペット,マザーズ
7342,ウェルスナビ,マザーズ
7351,グッドパッチ,マザーズ
7352,Ｂエンジニア,マザーズ
7353,ＫＩＹＯ,マザーズ
7354,ＤｍＭｉＸ,東証１部
7356,Ｒｅｔｔｙ,マザーズ
7357,ジオコード,ＪＡＳＤＡＱ
7358,ポピンズＨＤ,東証１部
7359,東京通信,マザーズ
7399,ナンシン,ＪＡＳＤＡＱ
7408,ジャムコ,東証１部
7412,アトム,東証２部
7413,創健社,ＪＡＳＤＡＱ
7414,小野建,東証１部
7416,はるやまＨＤ,東証１部
7417,南陽,東証１部
7419,ノジマ,東証１部
7420,佐鳥電機,東証１部
7421,カッパクリエ,東証１部
7422,東邦レマック,ＪＡＳＤＡＱ
7425,初穂商事,ＪＡＳＤＡＱ
7426,山大,ＪＡＳＤＡＱ
7427,エコーＴＤ,東証１部
7433,伯東,東証１部
7434,オータケ,ＪＡＳＤＡＱ
7435,ナデックス,ＪＡＳＤＡＱ
7438,コンドテック,東証１部
7441,Ｍｉｓｕｍｉ,福証
7442,中山福,東証１部
7443,横浜魚類,ＪＡＳＤＡＱ
7444,ハリマ共和,東証２部
7445,ライトオン,東証１部
7446,東北化学,ＪＡＳＤＡＱ
7447,ナガイレベ,東証１部
7450,サンデー,ＪＡＳＤＡＱ
7451,三菱食品,東証１部
7453,良品計画,東証１部
7455,三城ＨＤ,東証１部
7456,松田産業,東証１部
7458,第一興商,東証１部
7459,メディパル,東証１部
7460,ヤギ,東証２部
7461,キムラ,ＪＡＳＤＡＱ
7462,ダイヤ通商,ＪＡＳＤＡＱ
7463,アドヴァン,東証１部
7464,セフテック,ＪＡＳＤＡＱ
7466,ＳＰＫ,東証１部
7467,萩原電気Ｈ,東証１部
7472,鳥羽洋行,ＪＡＳＤＡＱ
7475,アルビス,東証１部
7476,アズワン,東証１部
7477,ムラキ,ＪＡＳＤＡＱ
7480,スズデン,東証１部
7481,尾家産業,東証１部
7482,シモジマ,東証１部
7483,ドウシシャ,東証１部
7485,岡谷鋼機,名証
7486,サンリン,ＪＡＳＤＡＱ
7487,小津産業,東証１部
7488,ヤガミ,名証
7490,日新商,東証２部
7494,コナカ,東証１部
7500,西川計測,ＪＡＳＤＡＱ
7501,ティムコ,ＪＡＳＤＡＱ
7502,プラザクリ,ＪＡＳＤＡＱ
7504,高速,東証１部
7505,扶桑電通,東証２部
7506,ハウスロゼ,東証１部
7508,ＧセブンＨＤ,東証１部
7509,アイエーＧ,ＪＡＳＤＡＱ
7510,たけびし,東証１部
7512,イオン北海道,東証１部
7513,コジマ,東証１部
7514,ヒマラヤ,東証１部
7515,マルヨシセン,東証２部
7516,コーナン商,東証１部
7518,ネットワン,東証１部
7519,五洋インテ,ＪＡＳＤＡＱ
7520,エコス,東証１部
7521,ムサシ,ＪＡＳＤＡＱ
7522,ワタミ,東証１部
7523,アルビバン,ＪＡＳＤＡＱ
7524,マルシェ,東証１部
7527,システムソフ,東証１部
7531,清和中央,ＪＡＳＤＡＱ
7532,パンパシＩ,東証１部
7533,グリンクロス,福証
7537,丸文,東証１部
7538,大水,東証２部
7539,アイナボＨＤ,ＪＡＳＤＡＱ
7544,スリーエフ,東証２部
7545,西松屋チェ,東証１部
7550,ゼンショーＨ,東証１部
7551,ウェッズ,ＪＡＳＤＡＱ
7552,ハピネット,東証１部
7554,幸楽苑ＨＤ,東証１部
7555,大田花き,ＪＡＳＤＡＱ
7559,ＧＦＣ,ＪＡＳＤＡＱ
7561,ハークスレイ,東証１部
7562,安楽亭,東証２部
7564,ワークマン,ＪＡＳＤＡＱ
7565,萬世電機,東証２部
7567,栄電子,ＪＡＳＤＡＱ
7570,橋本総業ＨＤ,東証１部
7571,ヤマノＨＤ,ＪＡＳＤＡＱ
7575,日本ライフＬ,東証１部
7577,ＨＡＰｉＮＳ,ＪＡＳＤＡＱ
7578,ニチリョク,ＪＡＳＤＡＱ
7581,サイゼリヤ,東証１部
7585,かんなん,ＪＡＳＤＡＱ
7587,ＰＡＬＴＥＫ,東証２部
7590,タカショー,東証１部
7593,ＶＴＨＤ,東証１部
7594,マルカ,東証１部
7595,アルゴグラ,東証１部
7596,魚力,東証１部
7597,東京貴宝,ＪＡＳＤＡＱ
7599,ＩＤＯＭ,東証１部
7600,ＭＤＭ,東証１部
7601,ポプラ,東証１部
7602,カーチスＨＤ,東証２部
7603,マックハウス,ＪＡＳＤＡＱ
7604,梅の花,東証２部
7605,フジコーポ,東証１部
7606,Ｕアローズ,東証１部
7607,進和,東証１部
7608,ＳＫジャパン,東証１部
7609,ダイトロン,東証１部
7610,テイツー,ＪＡＳＤＡＱ
7611,ハイデ日高,東証１部
7613,シークス,東証１部
7614,オーエムツー,ＪＡＳＤＡＱ
7616,コロワイド,東証１部
7618,ＰＣＤＥＰ,東証１部
7619,田中商事,東証１部
7621,うかい,ＪＡＳＤＡＱ
7623,サンオータス,ＪＡＳＤＡＱ
7624,ＮａＩＴＯ,ＪＡＳＤＡＱ
7625,Ｇダイニング,東証２部
7628,オーハシテク,東証１部
7630,壱番屋,東証１部
7634,星医療,ＪＡＳＤＡＱ
7635,杉田エース,ＪＡＳＤＡＱ
7636,ハンズマン,ＪＡＳＤＡＱ
7637,白銅,東証１部
7638,ＮＡＲＴＨ,ＪＡＳＤＡＱ
7640,トップカルチ,東証１部
7643,ダイイチ,ＪＡＳＤＡＱ
7646,ＰＬＡＮＴ,東証１部
7647,音通,東証２部
7649,スギＨＤ,東証１部
7670,オーウエル,東証２部
7671,ＡｍｉｄＡＨ,マザーズ
7673,ダイコー通産,東証１部
7674,ＮＡＴＴＹ,マザーズ
7675,Ｃフォレスト,名証
7676,グッドＳ,マザーズ
7677,ヤシマキザイ,東証２部
7678,あさくま,ＪＡＳＤＡＱ
7679,薬王堂ＨＤ,東証１部
7681,レオクラン,東証２部
7682,浜木綿,ＪＡＳＤＡＱ
7683,ダブルエー,マザーズ
7685,ＢＵＹＳＥＬ,マザーズ
7686,カクヤスＧ,東証２部
7687,ミクリード,マザーズ
7688,ミアヘルサ,ＪＡＳＤＡＱ
7689,コパ,マザーズ
7692,Ｅインフィニ,ＪＡＳＤＡＱ
7694,いつも,マザーズ
7695,交換できる,マザーズ
7701,島津製,東証１部
7702,ＪＭＳ,東証１部
7705,ＧＬサイエン,東証２部
7707,ＰＳＳ,マザーズ
7709,クボテック,東証１部
7711,助川電気,ＪＡＳＤＡＱ
7713,シグマ光機,ＪＡＳＤＡＱ
7715,長野計器,東証１部
7716,ナカニシ,ＪＡＳＤＡＱ
7717,Ｖテク,東証１部
7719,東京衡機,東証２部
7721,東京計器,東証１部
7722,国際計測,ＪＡＳＤＡＱ
7723,愛知時,東証１部
7725,インターアク,東証１部
7726,黒田精,東証２部
7727,オーバル,東証１部
7729,東精密,東証１部
7730,マニー,東証１部
7731,ニコン,東証１部
7732,トプコン,東証１部
7733,オリンパス,東証１部
7734,理計器,東証１部
7735,スクリン,東証１部
7739,キヤノ電子,東証１部
7740,タムロン,東証１部
7741,ＨＯＹＡ,東証１部
7743,シード,東証１部
7744,ノーリツ鋼,東証１部
7745,Ａ＆Ｄ,東証１部
7746,岡本硝子,ＪＡＳＤＡＱ
7747,朝日インテク,東証１部
7748,ホロン,ＪＡＳＤＡＱ
7749,メディキット,ＪＡＳＤＡＱ
7751,キヤノン,東証１部
7752,リコー,東証１部
7758,セコニック,東証２部
7760,ＩＭＶ,ＪＡＳＤＡＱ
7762,シチズン時計,東証１部
7768,ジェコー,東証２部
7769,リズム,東証１部
7771,日本精密,ＪＡＳＤＡＱ
7774,Ｊ・ＴＥＣ,ＪＡＳＤＡＱ
7775,大研医器,東証１部
7776,セルシード,ＪＡＳＤＡＱ
7777,３Ｄマトリク,ＪＡＳＤＡＱ
7779,サイバダイン,マザーズ
7780,メニコン,東証１部
7781,平山ＨＤ,ＪＡＳＤＡＱ
7782,シンシア,東証１部
7800,アミファ,ＪＡＳＤＡＱ
7803,ブシロード,マザーズ
7804,Ｂ＆Ｐ,マザーズ
7805,プリントＮ,ＪＡＳＤＡＱ
7806,ＭＴＧ,マザーズ
7807,幸和製作所,ＪＡＳＤＡＱ
7808,ＣＳランバー,ＪＡＳＤＡＱ
7809,壽屋,ＪＡＳＤＡＱ
7810,クロスフォー,ＪＡＳＤＡＱ
7812,クレステック,東証２部
7813,プラッツ,マザーズ
7814,日本創発Ｇ,ＪＡＳＤＡＱ
7815,東京ボード,東証２部
7816,スノーピーク,東証１部
7817,パラベッド,東証１部
7818,トランザク,東証１部
7819,粧美堂,東証１部
7820,ニホンフラ,東証１部
7821,前田工繊,東証１部
7822,永大産業,東証１部
7823,アトネイチャ,東証１部
7826,フルヤ金属,ＪＡＳＤＡＱ
7827,オービス,ＪＡＳＤＡＱ
7829,サマンサＪＰ,マザーズ
7831,ウイルコＨＤ,東証２部
7832,バンナムＨＤ,東証１部
7833,ＩＦＩＳ,東証１部
7836,アビックス,ＪＡＳＤＡＱ
7837,ＲＣコア,ＪＡＳＤＡＱ
7838,共立印刷,東証１部
7839,ＳＨＯＥＩ,東証１部
7840,フラベッド,東証１部
7841,遠藤製作,ＪＡＳＤＡＱ
7844,マーベラス,東証１部
7846,パイロット,東証１部
7847,グラファイト,ＪＡＳＤＡＱ
7849,スターツ出版,ＪＡＳＤＡＱ
7850,総合商研,ＪＡＳＤＡＱ
7851,カワセＣＳ,東証２部
7855,カーディナル,ＪＡＳＤＡＱ
7856,萩原工業,東証１部
7857,セキ,ＪＡＳＤＡＱ
7859,アルメディオ,東証２部
7860,エイベックス,東証１部
7862,トッパンＦ,東証１部
7863,平賀,ＪＡＳＤＡＱ
7864,フジシール,東証１部
7865,ピープル,ＪＡＳＤＡＱ
7867,タカラトミー,東証１部
7868,廣済堂,東証１部
7869,日本フォーム,ＪＡＳＤＡＱ
7870,福島印刷,名証
7871,フクビ化工,東証２部
7872,エステールＨ,東証１部
7874,レック,東証１部
7875,竹田印刷,東証２部
7877,永大化工,ＪＡＳＤＡＱ
7878,光・彩,ＪＡＳＤＡＱ
7883,サンメッセ,ＪＡＳＤＡＱ
7885,タカノ,東証１部
7886,ヤマトインダ,ＪＡＳＤＡＱ
7887,南海プライ,東証２部
7888,三光合成,東証１部
7893,プロネクサス,東証１部
7894,丸東産業,福証
7895,中央化学,ＪＡＳＤＡＱ
7896,セブン工,東証２部
7897,ホクシン,東証１部
7898,ウッドワン,東証１部
7899,ＭＩＣＳ化学,ＪＡＳＤＡＱ
7901,マツモト,ＪＡＳＤＡＱ
7902,ソノコム,ＪＡＳＤＡＱ
7903,名木材,名証
7905,大建工,東証１部
7906,ヨネックス,東証２部
7908,ＫＩＭＯＴＯ,東証１部
7911,凸版,東証１部
7912,大日印,東証１部
7914,共同印,東証１部
7915,ＮＩＳＳＨＡ,東証１部
7916,光村印,東証１部
7917,藤森工業,東証１部
7918,ヴィアＨＤ,東証１部
7919,野崎印,東証２部
7921,ＴＡＫＡＲＡ,東証１部
7922,三光産業,ＪＡＳＤＡＱ
7923,トーイン,ＪＡＳＤＡＱ
7925,前澤化成,東証１部
7927,ムトー精工,ＪＡＳＤＡＱ
7928,旭化学,ＪＡＳＤＡＱ
7931,未来工業,東証１部
7932,ニッピ,ＪＡＳＤＡＱ
7936,アシックス,東証１部
7937,ツツミ,東証１部
7938,リーガル,ＪＡＳＤＡＱ
7939,研創,ＪＡＳＤＡＱ
7940,ウェブロック,東証１部
7942,ＪＳＰ,東証１部
7943,ニチハ,東証１部
7944,ローランド,東証１部
7945,コマニー,東証２部
7946,光陽社,東証２部
7947,エフピコ,東証１部
7949,小松ウオール,東証１部
7950,デコラックス,名証
7951,ヤマハ,東証１部
7952,河合楽,東証１部
7955,クリナップ,東証１部
7956,ピジョン,東証１部
7957,フジコピ,東証２部
7958,天馬,東証１部
7959,オリバー,東証１部
7961,兼松サステク,東証１部
7962,キングジム,東証１部
7963,興研,ＪＡＳＤＡＱ
7965,象印,東証１部
7966,リンテック,東証１部
7970,信越ポリ,東証１部
7971,東リ,東証１部
7972,イトーキ,東証１部
7974,任天堂,東証１部
7975,リヒトラブ,東証２部
7976,菱鉛筆,東証１部
7979,松風,東証１部
7980,重松製,ＪＡＳＤＡＱ
7981,タカラス,東証１部
7983,ミロク,東証２部
7984,コクヨ,東証１部
7985,ネポン,東証２部
7986,日本ＩＳＫ,ＪＡＳＤＡＱ
7987,ナカバヤシ,東証１部
7988,ニフコ,東証１部
7989,ブラインド,東証１部
7990,グローブライ,東証１部
7991,マミヤＯＰ,東証２部
7992,セーラ万,東証２部
